timestamp_utc,elapsed_seconds,errors,hikari_active,hikari_idle,hikari_pending,hikari_max,hikari_timeout_count,hikari_acquire_count,hikari_acquire_total_seconds,hikari_acquire_max_seconds,hikari_usage_count,hikari_usage_total_seconds,hikari_usage_max_seconds,http_active,process_cpu,system_cpu,jvm_memory_used_bytes,jvm_gc_pause_count,jvm_gc_pause_total_seconds,jvm_gc_pause_max_seconds,jvm_threads_live,tomcat_busy,tomcat_current,tomcat_config_max
2026-08-10T06:49:15.919748+00:00,20.055,,0.0,3.0,0.0,10.0,0.0,127.0,0.055,0.037,127.0,0.884,0.332,1.0,0.005649575585103773,0.42829076620825146,460327384.0,1.0,0.092,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:16.901100+00:00,21.056,,0.0,3.0,0.0,10.0,0.0,127.0,0.055,0.037,127.0,0.884,0.332,1.0,0.008010908367892984,0.3377551020408163,466760920.0,1.0,0.092,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:17.917614+00:00,22.056,,0.0,3.0,0.0,10.0,0.0,163.0,0.056,0.037,163.0,1.304,0.332,1.0,0.05787416204197418,0.3719512195121951,488740600.0,1.0,0.092,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:18.894158+00:00,23.057,,0.0,3.0,0.0,10.0,0.0,163.0,0.056,0.037,163.0,1.304,0.332,1.0,0.016355811622544174,0.4092741935483871,364685064.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:19.880419+00:00,24.062,,0.0,3.0,0.0,10.0,0.0,164.0,0.056,0.037,164.0,1.329,0.332,1.0,0.010398040416411512,0.3373737373737374,371338384.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:20.956322+00:00,25.064,,0.0,3.0,0.0,10.0,0.0,164.0,0.056,0.037,164.0,1.329,0.332,1.0,0.0062396981431833975,0.4919278252611586,375574800.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:21.898845+00:00,26.068,,0.0,3.0,0.0,10.0,0.0,164.0,0.056,0.037,164.0,1.329,0.332,1.0,0.006388590427785723,0.49050632911392406,381880592.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:22.911717+00:00,27.069,,0.0,3.0,0.0,10.0,0.0,164.0,0.056,0.037,164.0,1.329,0.332,1.0,0.0062044161346171975,0.46859421734795614,384117648.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:23.913559+00:00,28.069,,0.0,3.0,0.0,10.0,0.0,164.0,0.056,0.037,164.0,1.329,0.332,1.0,0.005171045885989318,0.41566265060240964,390409104.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:24.913664+00:00,29.073,,0.0,3.0,0.0,10.0,0.0,165.0,0.058,0.037,165.0,1.516,0.332,1.0,0.03437339948783611,0.46814964610717896,402314992.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:25.901015+00:00,30.075,,0.0,3.0,0.0,10.0,0.0,166.0,0.059,0.037,166.0,1.519,0.332,1.0,0.005563868723838797,0.33874239350912777,408645752.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:26.912388+00:00,31.08,,0.0,3.0,0.0,10.0,0.0,167.0,0.059,0.037,167.0,1.52,0.332,1.0,0.0042590141178357604,0.3276723276723277,412869752.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:27.943210+00:00,32.085,,0.0,3.0,0.0,10.0,0.0,167.0,0.059,0.037,167.0,1.52,0.332,1.0,0.006808258605161138,0.31231527093596056,417187448.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:28.921656+00:00,33.09,,0.0,3.0,0.0,10.0,0.0,168.0,0.059,0.037,168.0,1.546,0.332,1.0,0.012360282905327364,0.47100712105798576,425861784.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:29.940548+00:00,34.095,,0.0,3.0,0.0,10.0,0.0,205.0,0.061,0.037,205.0,1.637,0.332,1.0,0.016272080313908505,0.34945705824284307,432501056.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:30.944182+00:00,35.097,,0.0,3.0,0.0,10.0,0.0,206.0,0.061,0.037,206.0,1.643,0.332,1.0,0.005897157565242493,0.35931174089068824,438802000.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:32.130005+00:00,36.102,,0.0,3.0,0.0,10.0,0.0,207.0,0.062,0.037,207.0,1.672,0.332,1.0,0.010995003198323893,0.6188257222739981,443034944.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:32.948357+00:00,37.107,,0.0,3.0,0.0,10.0,0.0,207.0,0.062,0.037,207.0,1.672,0.332,1.0,0.013609710990074136,0.7326839826839827,449493952.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:33.944830+00:00,38.111,,0.0,3.0,0.0,10.0,0.0,207.0,0.062,0.037,207.0,1.672,0.332,1.0,0.004311024983734157,0.45445344129554655,453692096.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:34.956175+00:00,39.116,,0.0,3.0,0.0,10.0,0.0,207.0,0.062,0.037,207.0,1.672,0.332,1.0,0.004533191246553037,0.357,457895232.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:35.938595+00:00,40.121,,0.0,3.0,0.0,10.0,0.0,243.0,0.064,0.037,243.0,1.799,0.332,1.0,0.02044459488816923,0.46998982706002035,464504080.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:36.962661+00:00,41.122,,0.0,3.0,0.0,10.0,0.0,245.0,0.065,0.037,245.0,1.861,0.332,1.0,0.01228828811109035,0.40634291377601583,473119480.0,2.0,0.111,0.092,27.0,1.0,5.0,50.0
