timestamp_utc,total_sessions,active_sessions,idle_sessions,idle_in_transaction,lock_waits,longest_transaction_seconds,longest_query_seconds,deadlocks,xact_commit,xact_rollback,temp_files,temp_bytes,blks_read,blks_hit
2026-08-10T06:54:19.362Z,3,0,3,0,0,0.000000,0.000000,0,71134,100,0,0,1122,5269602
2026-08-10T06:54:20.425Z,3,0,3,0,0,0.000000,0.000000,0,71180,100,0,0,1122,5270969
2026-08-10T06:54:21.485Z,3,0,3,0,0,0.000000,0.000000,0,71182,100,0,0,1122,5271614
2026-08-10T06:54:22.544Z,3,0,3,0,0,0.000000,0.000000,0,71194,100,0,0,1122,5272410
2026-08-10T06:54:23.635Z,3,0,3,0,0,0.000000,0.000000,0,71202,100,0,0,1122,5273200
2026-08-10T06:54:24.704Z,3,0,3,0,0,0.000000,0.000000,0,71212,100,0,0,1122,5274097
2026-08-10T06:54:25.766Z,3,0,3,0,0,0.000000,0.000000,0,71241,100,0,0,1122,5275053
2026-08-10T06:54:26.824Z,3,0,3,0,0,0.000000,0.000000,0,71266,100,0,0,1122,5276088
2026-08-10T06:54:27.892Z,3,0,3,0,0,0.000000,0.000000,0,71271,100,0,0,1122,5276741
2026-08-10T06:54:28.956Z,3,0,3,0,0,0.000000,0.000000,0,71302,100,0,0,1122,5277809
2026-08-10T06:54:30.022Z,3,0,3,0,0,0.000000,0.000000,0,71323,100,0,0,1122,5278657
2026-08-10T06:54:31.089Z,3,0,3,0,0,0.000000,0.000000,0,71346,100,0,0,1122,5279540
2026-08-10T06:54:32.260Z,3,0,3,0,0,0.000000,0.000000,0,71379,100,0,0,1122,5280785
2026-08-10T06:54:33.433Z,3,0,2,1,0,0.007224,0.000000,0,71386,100,0,0,1122,5281471
2026-08-10T06:54:34.489Z,3,0,3,0,0,0.000000,0.000000,0,71409,100,0,0,1122,5282323
2026-08-10T06:54:35.550Z,3,0,3,0,0,0.000000,0.000000,0,71437,100,0,0,1122,5283489
2026-08-10T06:54:36.617Z,3,0,3,0,0,0.000000,0.000000,0,71464,100,0,0,1122,5284584
2026-08-10T06:54:37.680Z,3,0,3,0,0,0.000000,0.000000,0,71496,100,0,0,1122,5285685
2026-08-10T06:54:38.748Z,3,0,3,0,0,0.000000,0.000000,0,71504,100,0,0,1122,5286415
2026-08-10T06:54:39.801Z,3,0,3,0,0,0.000000,0.000000,0,71510,100,0,0,1122,5287097
2026-08-10T06:54:40.860Z,3,0,3,0,0,0.000000,0.000000,0,71516,100,0,0,1122,5287919
2026-08-10T06:54:41.919Z,3,0,3,0,0,0.000000,0.000000,0,71546,100,0,0,1122,5289129
2026-08-10T06:54:43.126Z,3,0,3,0,0,0.000000,0.000000,0,71554,100,0,0,1122,5289855
2026-08-10T06:54:44.927Z,3,0,1,2,0,0.016461,0.000000,0,71623,100,0,0,1122,5291308
2026-08-10T06:54:46.037Z,3,0,3,0,0,0.000000,0.000000,0,71631,100,0,0,1122,5292133
2026-08-10T06:54:47.094Z,3,0,3,0,0,0.000000,0.000000,0,71676,100,0,0,1122,5293323
2026-08-10T06:54:48.144Z,3,0,3,0,0,0.000000,0.000000,0,71700,100,0,0,1122,5294176
2026-08-10T06:54:49.211Z,3,0,3,0,0,0.000000,0.000000,0,71704,100,0,0,1122,5294825
2026-08-10T06:54:50.276Z,3,0,3,0,0,0.000000,0.000000,0,71749,100,0,0,1122,5296118
2026-08-10T06:54:51.400Z,3,0,3,0,0,0.000000,0.000000,0,71763,100,0,0,1122,5297223
2026-08-10T06:54:52.464Z,3,0,3,0,0,0.000000,0.000000,0,71786,100,0,0,1122,5298107
2026-08-10T06:54:53.524Z,3,0,3,0,0,0.000000,0.000000,0,71793,100,0,0,1122,5298833
2026-08-10T06:54:54.580Z,3,0,3,0,0,0.000000,0.000000,0,71801,100,0,0,1122,5299659
2026-08-10T06:54:55.646Z,3,0,3,0,0,0.000000,0.000000,0,71813,100,0,0,1122,5300593
2026-08-10T06:54:56.717Z,3,0,3,0,0,0.000000,0.000000,0,71841,100,0,0,1122,5301561
2026-08-10T06:54:57.779Z,3,0,3,0,0,0.000000,0.000000,0,71869,100,0,0,1122,5302492
2026-08-10T06:54:58.873Z,3,0,3,0,0,0.000000,0.000000,0,71894,100,0,0,1122,5303521
2026-08-10T06:54:59.923Z,3,0,3,0,0,0.000000,0.000000,0,71900,100,0,0,1122,5304305
2026-08-10T06:55:00.980Z,3,0,3,0,0,0.000000,0.000000,0,71927,100,0,0,1122,5305192
2026-08-10T06:55:02.072Z,3,0,3,0,0,0.000000,0.000000,0,71931,100,0,0,1122,5305910
2026-08-10T06:55:03.165Z,3,0,3,0,0,0.000000,0.000000,0,71978,100,0,0,1122,5307212
2026-08-10T06:55:04.230Z,3,0,3,0,0,0.000000,0.000000,0,71987,100,0,0,1122,5308071
2026-08-10T06:55:05.294Z,3,0,2,1,0,0.003582,0.000000,0,71998,100,0,0,1122,5308765
2026-08-10T06:55:06.366Z,3,0,3,0,0,0.000000,0.000000,0,72039,100,0,0,1122,5309922
2026-08-10T06:55:07.433Z,3,0,3,0,0,0.000000,0.000000,0,72085,100,0,0,1122,5311333
2026-08-10T06:55:08.484Z,3,0,3,0,0,0.000000,0.000000,0,72093,100,0,0,1122,5312092
2026-08-10T06:55:09.538Z,3,0,3,0,0,0.000000,0.000000,0,72099,100,0,0,1122,5312774
2026-08-10T06:55:10.606Z,3,0,3,0,0,0.000000,0.000000,0,72127,100,0,0,1122,5313769
2026-08-10T06:55:11.660Z,3,0,3,0,0,0.000000,0.000000,0,72152,100,0,0,1122,5314725
2026-08-10T06:55:12.742Z,3,0,3,0,0,0.000000,0.000000,0,72160,100,0,0,1122,5315551
2026-08-10T06:55:13.822Z,3,0,3,0,0,0.000000,0.000000,0,72190,100,0,0,1122,5316654
2026-08-10T06:55:14.889Z,3,0,3,0,0,0.000000,0.000000,0,72192,100,0,0,1122,5317299
2026-08-10T06:55:15.948Z,3,0,3,0,0,0.000000,0.000000,0,72202,100,0,0,1122,5318262
2026-08-10T06:55:17.003Z,3,0,3,0,0,0.000000,0.000000,0,72251,100,0,0,1122,5319539
2026-08-10T06:55:18.059Z,3,0,3,0,0,0.000000,0.000000,0,72279,100,0,0,1122,5320636
2026-08-10T06:55:19.118Z,3,0,3,0,0,0.000000,0.000000,0,72305,100,0,0,1122,5321634
2026-08-10T06:55:20.166Z,3,0,3,0,0,0.000000,0.000000,0,72328,100,0,0,1122,5322588
2026-08-10T06:55:21.233Z,3,0,3,0,0,0.000000,0.000000,0,72334,100,0,0,1122,5323274
2026-08-10T06:55:22.293Z,3,1,2,0,0,0.010086,0.000088,0,72347,100,0,0,1122,5324170
2026-08-10T06:55:23.342Z,3,0,3,0,0,0.000000,0.000000,0,72379,100,0,0,1122,5325314
2026-08-10T06:55:24.393Z,3,0,3,0,0,0.000000,0.000000,0,72419,100,0,0,1122,5326401
2026-08-10T06:55:25.450Z,3,0,3,0,0,0.000000,0.000000,0,72461,100,0,0,1122,5327593
2026-08-10T06:55:26.491Z,3,0,3,0,0,0.000000,0.000000,0,72468,100,0,0,1122,5328419
2026-08-10T06:55:27.547Z,3,0,3,0,0,0.000000,0.000000,0,72498,100,0,0,1122,5329485
2026-08-10T06:55:28.606Z,3,0,3,0,0,0.000000,0.000000,0,72508,100,0,0,1122,5330248
2026-08-10T06:55:29.650Z,3,0,3,0,0,0.000000,0.000000,0,72537,100,0,0,1122,5331312
2026-08-10T06:55:30.706Z,3,0,3,0,0,0.000000,0.000000,0,72542,100,0,0,1122,5332165
2026-08-10T06:55:31.767Z,3,0,3,0,0,0.000000,0.000000,0,72557,100,0,0,1122,5333171
2026-08-10T06:55:32.834Z,3,0,3,0,0,0.000000,0.000000,0,72561,100,0,0,1122,5333820
2026-08-10T06:55:33.924Z,3,0,3,0,0,0.000000,0.000000,0,72643,100,0,0,1122,5335364
2026-08-10T06:55:34.975Z,3,0,3,0,0,0.000000,0.000000,0,72673,100,0,0,1122,5336667
2026-08-10T06:55:36.028Z,3,0,3,0,0,0.000000,0.000000,0,72683,100,0,0,1122,5337466
2026-08-10T06:55:37.080Z,3,0,3,0,0,0.000000,0.000000,0,72690,100,0,0,1122,5338327
2026-08-10T06:55:38.146Z,3,0,3,0,0,0.000000,0.000000,0,72701,100,0,0,1122,5339121
2026-08-10T06:55:39.201Z,3,0,3,0,0,0.000000,0.000000,0,72705,100,0,0,1122,5339839
2026-08-10T06:55:40.291Z,3,0,3,0,0,0.000000,0.000000,0,72755,100,0,0,1122,5341085
2026-08-10T06:55:41.338Z,3,0,3,0,0,0.000000,0.000000,0,72838,100,0,0,1122,5342787
2026-08-10T06:55:42.394Z,3,0,3,0,0,0.000000,0.000000,0,72843,100,0,0,1122,5343436
2026-08-10T06:55:43.455Z,3,0,3,0,0,0.000000,0.000000,0,72871,100,0,0,1122,5344362
2026-08-10T06:55:44.504Z,3,0,3,0,0,0.000000,0.000000,0,72900,100,0,0,1122,5345528
2026-08-10T06:55:45.560Z,3,0,3,0,0,0.000000,0.000000,0,72929,100,0,0,1122,5346625
2026-08-10T06:55:46.615Z,3,0,3,0,0,0.000000,0.000000,0,72957,100,0,0,1122,5347620
2026-08-10T06:55:47.677Z,3,0,3,0,0,0.000000,0.000000,0,72970,100,0,0,1122,5348837
2026-08-10T06:55:48.739Z,3,0,3,0,0,0.000000,0.000000,0,72999,100,0,0,1122,5349836
2026-08-10T06:55:49.795Z,3,0,3,0,0,0.000000,0.000000,0,73022,100,0,0,1122,5350692
2026-08-10T06:55:50.867Z,3,0,3,0,0,0.000000,0.000000,0,73050,100,0,0,1122,5351802
2026-08-10T06:55:51.927Z,3,0,3,0,0,0.000000,0.000000,0,73057,100,0,0,1122,5352732
2026-08-10T06:55:52.984Z,3,0,3,0,0,0.000000,0.000000,0,73068,100,0,0,1122,5353492
2026-08-10T06:55:54.039Z,3,0,3,0,0,0.000000,0.000000,0,73118,100,0,0,1122,5354947
2026-08-10T06:55:55.097Z,3,0,3,0,0,0.000000,0.000000,0,73146,100,0,0,1122,5355909
2026-08-10T06:55:56.153Z,3,0,2,1,0,0.001806,0.000000,0,73151,100,0,0,1122,5356587
2026-08-10T06:55:57.216Z,3,0,3,0,0,0.000000,0.000000,0,73218,100,0,0,1122,5357963
2026-08-10T06:55:58.266Z,3,0,3,0,0,0.000000,0.000000,0,73241,100,0,0,1122,5358948
2026-08-10T06:55:59.321Z,3,0,3,0,0,0.000000,0.000000,0,73307,100,0,0,1122,5360599
2026-08-10T06:56:00.377Z,3,0,3,0,0,0.000000,0.000000,0,73337,100,0,0,1122,5361693
2026-08-10T06:56:01.430Z,3,0,3,0,0,0.000000,0.000000,0,73348,100,0,0,1122,5362731
2026-08-10T06:56:02.489Z,3,0,3,0,0,0.000000,0.000000,0,73356,100,0,0,1122,5363488
2026-08-10T06:56:03.548Z,3,0,3,0,0,0.000000,0.000000,0,73383,100,0,0,1122,5364477
2026-08-10T06:56:04.598Z,3,0,3,0,0,0.000000,0.000000,0,73431,100,0,0,1122,5365823
2026-08-10T06:56:05.646Z,3,0,2,1,0,0.001026,0.000000,0,73442,100,0,0,1122,5366659
2026-08-10T06:56:06.711Z,3,0,3,0,0,0.000000,0.000000,0,73494,100,0,0,1122,5368117
2026-08-10T06:56:07.769Z,3,0,3,0,0,0.000000,0.000000,0,73539,100,0,0,1122,5369352
2026-08-10T06:56:08.874Z,3,0,3,0,0,0.000000,0.000000,0,73571,100,0,0,1122,5370635
2026-08-10T06:56:09.930Z,3,0,3,0,0,0.000000,0.000000,0,73597,100,0,0,1122,5371661
2026-08-10T06:56:10.989Z,3,0,3,0,0,0.000000,0.000000,0,73610,100,0,0,1122,5372594
2026-08-10T06:56:12.044Z,3,0,3,0,0,0.000000,0.000000,0,73634,100,0,0,1122,5373515
2026-08-10T06:56:13.094Z,3,0,3,0,0,0.000000,0.000000,0,73658,100,0,0,1122,5374504
2026-08-10T06:56:14.152Z,3,0,3,0,0,0.000000,0.000000,0,73712,100,0,0,1122,5376037
2026-08-10T06:56:15.210Z,3,0,3,0,0,0.000000,0.000000,0,73735,100,0,0,1122,5377093
2026-08-10T06:56:16.267Z,3,0,3,0,0,0.000000,0.000000,0,73766,100,0,0,1122,5378169
2026-08-10T06:56:17.319Z,3,0,3,0,0,0.000000,0.000000,0,73815,100,0,0,1122,5379510
2026-08-10T06:56:18.381Z,3,0,3,0,0,0.000000,0.000000,0,73825,100,0,0,1122,5380546
2026-08-10T06:56:19.440Z,3,0,3,0,0,0.000000,0.000000,0,73858,100,0,0,1122,5381622
2026-08-10T06:56:20.487Z,3,0,3,0,0,0.000000,0.000000,0,73885,100,0,0,1122,5382757
2026-08-10T06:56:21.540Z,3,0,3,0,0,0.000000,0.000000,0,73933,100,0,0,1122,5384030
2026-08-10T06:56:22.592Z,3,0,3,0,0,0.000000,0.000000,0,73942,100,0,0,1122,5384822
2026-08-10T06:56:23.650Z,3,0,3,0,0,0.000000,0.000000,0,73985,100,0,0,1122,5386087
2026-08-10T06:56:24.709Z,3,0,3,0,0,0.000000,0.000000,0,73996,100,0,0,1122,5386849
2026-08-10T06:56:25.767Z,3,0,3,0,0,0.000000,0.000000,0,74043,100,0,0,1122,5388181
2026-08-10T06:56:26.821Z,3,0,3,0,0,0.000000,0.000000,0,74057,100,0,0,1122,5389085
2026-08-10T06:56:27.920Z,3,0,3,0,0,0.000000,0.000000,0,74080,100,0,0,1122,5390006
2026-08-10T06:56:28.992Z,3,0,3,0,0,0.000000,0.000000,0,74130,100,0,0,1122,5391421
2026-08-10T06:56:30.047Z,3,0,2,1,0,0.001502,0.000000,0,74147,100,0,0,1122,5392405
2026-08-10T06:56:31.112Z,3,0,3,0,0,0.000000,0.000000,0,74189,100,0,0,1122,5393740
2026-08-10T06:56:32.186Z,3,0,3,0,0,0.000000,0.000000,0,74218,100,0,0,1122,5394738
2026-08-10T06:56:33.246Z,3,0,3,0,0,0.000000,0.000000,0,74224,100,0,0,1122,5395560
2026-08-10T06:56:34.309Z,3,0,3,0,0,0.000000,0.000000,0,74253,100,0,0,1122,5396533
2026-08-10T06:56:35.381Z,3,0,3,0,0,0.000000,0.000000,0,74299,100,0,0,1122,5397864
2026-08-10T06:56:36.438Z,3,0,3,0,0,0.000000,0.000000,0,74348,100,0,0,1122,5399277
2026-08-10T06:56:37.491Z,3,0,3,0,0,0.000000,0.000000,0,74356,100,0,0,1122,5400026
2026-08-10T06:56:38.550Z,3,0,2,1,0,0.001105,0.000000,0,74421,100,0,0,1122,5401503
2026-08-10T06:56:39.599Z,3,0,3,0,0,0.000000,0.000000,0,74433,100,0,0,1122,5402470
2026-08-10T06:56:40.650Z,3,0,3,0,0,0.000000,0.000000,0,74462,100,0,0,1122,5403540
2026-08-10T06:56:41.711Z,3,0,3,0,0,0.000000,0.000000,0,74489,100,0,0,1122,5404570
2026-08-10T06:56:42.761Z,3,0,3,0,0,0.000000,0.000000,0,74516,100,0,0,1122,5405566
2026-08-10T06:56:43.811Z,3,0,3,0,0,0.000000,0.000000,0,74531,100,0,0,1122,5406583
2026-08-10T06:56:44.879Z,3,0,3,0,0,0.000000,0.000000,0,74579,100,0,0,1122,5407781
2026-08-10T06:56:45.937Z,3,0,3,0,0,0.000000,0.000000,0,74607,100,0,0,1122,5408849
2026-08-10T06:56:46.985Z,3,0,3,0,0,0.000000,0.000000,0,74655,100,0,0,1122,5410295
2026-08-10T06:56:48.034Z,3,0,3,0,0,0.000000,0.000000,0,74662,100,0,0,1122,5411058
2026-08-10T06:56:49.087Z,3,0,3,0,0,0.000000,0.000000,0,74674,100,0,0,1122,5412000
2026-08-10T06:56:50.146Z,3,0,3,0,0,0.000000,0.000000,0,74720,100,0,0,1122,5413192
2026-08-10T06:56:51.211Z,3,0,3,0,0,0.000000,0.000000,0,74750,100,0,0,1122,5414302
2026-08-10T06:56:52.282Z,3,0,3,0,0,0.000000,0.000000,0,74779,100,0,0,1122,5415473
2026-08-10T06:56:53.341Z,3,0,3,0,0,0.000000,0.000000,0,74785,100,0,0,1122,5416155
2026-08-10T06:56:54.400Z,3,0,2,1,0,0.002104,0.000000,0,74812,100,0,0,1122,5417257
2026-08-10T06:56:55.464Z,3,0,3,0,0,0.000000,0.000000,0,74860,100,0,0,1122,5418556
2026-08-10T06:56:56.527Z,3,0,3,0,0,0.000000,0.000000,0,74889,100,0,0,1122,5419769
2026-08-10T06:56:57.590Z,3,0,3,0,0,0.000000,0.000000,0,74928,100,0,0,1122,5420876
2026-08-10T06:56:58.638Z,3,0,3,0,0,0.000000,0.000000,0,74963,100,0,0,1122,5421966
2026-08-10T06:56:59.690Z,3,0,3,0,0,0.000000,0.000000,0,75010,100,0,0,1122,5423297
2026-08-10T06:57:00.743Z,3,0,3,0,0,0.000000,0.000000,0,75019,100,0,0,1122,5424096
2026-08-10T06:57:01.808Z,3,0,3,0,0,0.000000,0.000000,0,75062,100,0,0,1122,5425284
2026-08-10T06:57:02.879Z,3,0,3,0,0,0.000000,0.000000,0,75070,100,0,0,1122,5426103
2026-08-10T06:57:03.933Z,3,0,3,0,0,0.000000,0.000000,0,75078,100,0,0,1122,5427035
2026-08-10T06:57:04.983Z,3,0,3,0,0,0.000000,0.000000,0,75091,100,0,0,1122,5427906
2026-08-10T06:57:06.044Z,3,0,3,0,0,0.000000,0.000000,0,75143,100,0,0,1122,5429364
2026-08-10T06:57:07.096Z,3,0,3,0,0,0.000000,0.000000,0,75151,100,0,0,1122,5430219
2026-08-10T06:57:08.153Z,3,0,3,0,0,0.000000,0.000000,0,75196,100,0,0,1122,5431497
2026-08-10T06:57:09.217Z,3,0,3,0,0,0.000000,0.000000,0,75227,100,0,0,1122,5432506
2026-08-10T06:57:10.269Z,3,0,3,0,0,0.000000,0.000000,0,75233,100,0,0,1122,5433261
2026-08-10T06:57:11.325Z,3,0,3,0,0,0.000000,0.000000,0,75241,100,0,0,1122,5433987
2026-08-10T06:57:12.386Z,3,0,3,0,0,0.000000,0.000000,0,75271,100,0,0,1122,5435224
2026-08-10T06:57:13.445Z,3,0,3,0,0,0.000000,0.000000,0,75351,100,0,0,1122,5436731
2026-08-10T06:57:14.490Z,3,0,3,0,0,0.000000,0.000000,0,75382,100,0,0,1122,5437893
2026-08-10T06:57:15.550Z,3,0,3,0,0,0.000000,0.000000,0,75411,100,0,0,1122,5438990
2026-08-10T06:57:16.614Z,3,0,2,1,0,0.009493,0.000000,0,75442,100,0,0,1122,5440027
2026-08-10T06:57:17.677Z,3,0,3,0,0,0.000000,0.000000,0,75468,100,0,0,1122,5441226
2026-08-10T06:57:18.729Z,3,0,3,0,0,0.000000,0.000000,0,75499,100,0,0,1122,5442498
2026-08-10T06:57:19.779Z,3,0,3,0,0,0.000000,0.000000,0,75527,100,0,0,1122,5443526
2026-08-10T06:57:20.922Z,3,0,3,0,0,0.000000,0.000000,0,75543,100,0,0,1122,5444512
2026-08-10T06:57:21.985Z,3,0,3,0,0,0.000000,0.000000,0,75548,100,0,0,1122,5445165
2026-08-10T06:57:23.044Z,3,0,3,0,0,0.000000,0.000000,0,75558,100,0,0,1122,5446028
2026-08-10T06:57:24.097Z,3,0,3,0,0,0.000000,0.000000,0,75588,100,0,0,1122,5447309
2026-08-10T06:57:25.160Z,3,0,3,0,0,0.000000,0.000000,0,75637,100,0,0,1122,5448417
2026-08-10T06:57:26.223Z,3,0,3,0,0,0.000000,0.000000,0,75642,100,0,0,1122,5449212
2026-08-10T06:57:27.284Z,3,0,3,0,0,0.000000,0.000000,0,75706,100,0,0,1122,5450647
2026-08-10T06:57:28.333Z,3,0,3,0,0,0.000000,0.000000,0,75773,100,0,0,1122,5452218
2026-08-10T06:57:29.412Z,3,0,3,0,0,0.000000,0.000000,0,75802,100,0,0,1122,5453213
2026-08-10T06:57:30.469Z,3,0,3,0,0,0.000000,0.000000,0,75816,100,0,0,1122,5454256
2026-08-10T06:57:31.517Z,3,0,3,0,0,0.000000,0.000000,0,75845,100,0,0,1122,5455253
2026-08-10T06:57:32.569Z,3,0,3,0,0,0.000000,0.000000,0,75889,100,0,0,1122,5456589
2026-08-10T06:57:33.622Z,3,0,3,0,0,0.000000,0.000000,0,75913,100,0,0,1122,5457514
2026-08-10T06:57:34.673Z,3,0,3,0,0,0.000000,0.000000,0,75927,100,0,0,1122,5458551
2026-08-10T06:57:35.736Z,3,0,3,0,0,0.000000,0.000000,0,75959,100,0,0,1122,5459765
2026-08-10T06:57:36.781Z,3,0,2,1,0,0.007448,0.000000,0,75963,100,0,0,1122,5460414
2026-08-10T06:57:37.838Z,3,0,3,0,0,0.000000,0.000000,0,75972,100,0,0,1122,5461144
2026-08-10T06:57:38.899Z,3,0,3,0,0,0.000000,0.000000,0,76004,100,0,0,1122,5462524
2026-08-10T06:57:39.959Z,3,0,3,0,0,0.000000,0.000000,0,76051,100,0,0,1122,5463768
2026-08-10T06:57:41.013Z,3,0,3,0,0,0.000000,0.000000,0,76115,100,0,0,1122,5465207
2026-08-10T06:57:42.075Z,3,0,3,0,0,0.000000,0.000000,0,76143,100,0,0,1122,5466204
2026-08-10T06:57:43.139Z,3,0,3,0,0,0.000000,0.000000,0,76167,100,0,0,1122,5467122
2026-08-10T06:57:44.194Z,3,0,3,0,0,0.000000,0.000000,0,76181,100,0,0,1122,5468028
2026-08-10T06:57:45.247Z,3,0,3,0,0,0.000000,0.000000,0,76210,100,0,0,1122,5469365
2026-08-10T06:57:46.299Z,3,0,3,0,0,0.000000,0.000000,0,76277,100,0,0,1122,5470919
2026-08-10T06:57:47.357Z,3,0,2,1,0,0.001852,0.000000,0,76283,100,0,0,1122,5471673
2026-08-10T06:57:48.421Z,3,0,3,0,0,0.000000,0.000000,0,76310,100,0,0,1122,5472742
2026-08-10T06:57:49.474Z,3,0,3,0,0,0.000000,0.000000,0,76340,100,0,0,1122,5473919
2026-08-10T06:57:50.532Z,3,0,3,0,0,0.000000,0.000000,0,76362,100,0,0,1122,5474771
2026-08-10T06:57:51.591Z,3,0,3,0,0,0.000000,0.000000,0,76374,100,0,0,1122,5475671
2026-08-10T06:57:52.639Z,3,0,3,0,0,0.000000,0.000000,0,76407,100,0,0,1122,5477026
2026-08-10T06:57:53.710Z,3,0,3,0,0,0.000000,0.000000,0,76437,100,0,0,1122,5478096
2026-08-10T06:57:54.764Z,3,0,3,0,0,0.000000,0.000000,0,76477,100,0,0,1122,5479220
2026-08-10T06:57:55.825Z,3,0,3,0,0,0.000000,0.000000,0,76529,100,0,0,1122,5480569
2026-08-10T06:57:56.901Z,3,0,3,0,0,0.000000,0.000000,0,76573,100,0,0,1122,5481872
2026-08-10T06:57:57.955Z,3,0,3,0,0,0.000000,0.000000,0,76601,100,0,0,1122,5483042
2026-08-10T06:57:59.025Z,3,0,3,0,0,0.000000,0.000000,0,76607,100,0,0,1122,5483724
2026-08-10T06:58:00.091Z,3,0,3,0,0,0.000000,0.000000,0,76618,100,0,0,1122,5484620
2026-08-10T06:58:01.144Z,3,0,3,0,0,0.000000,0.000000,0,76667,100,0,0,1122,5485798
2026-08-10T06:58:02.208Z,3,0,3,0,0,0.000000,0.000000,0,76710,100,0,0,1122,5487199
2026-08-10T06:58:03.270Z,3,0,2,1,0,0.004588,0.000000,0,76739,100,0,0,1122,5488256
2026-08-10T06:58:04.338Z,3,0,3,0,0,0.000000,0.000000,0,76756,100,0,0,1122,5489550
2026-08-10T06:58:05.454Z,3,0,3,0,0,0.000000,0.000000,0,76784,100,0,0,1122,5490549
2026-08-10T06:58:06.515Z,3,0,3,0,0,0.000000,0.000000,0,76791,100,0,0,1122,5491379
2026-08-10T06:58:07.580Z,3,0,3,0,0,0.000000,0.000000,0,76801,100,0,0,1122,5492251
2026-08-10T06:58:08.635Z,3,0,3,0,0,0.000000,0.000000,0,76851,100,0,0,1122,5493528
2026-08-10T06:58:09.690Z,3,0,3,0,0,0.000000,0.000000,0,76855,100,0,0,1122,5494177
2026-08-10T06:58:10.749Z,3,0,3,0,0,0.000000,0.000000,0,76903,100,0,0,1122,5495522
2026-08-10T06:58:11.810Z,3,0,3,0,0,0.000000,0.000000,0,76928,100,0,0,1122,5496487
2026-08-10T06:58:12.901Z,3,0,3,0,0,0.000000,0.000000,0,76976,100,0,0,1122,5497862
2026-08-10T06:58:13.959Z,3,0,3,0,0,0.000000,0.000000,0,77017,100,0,0,1122,5498946
2026-08-10T06:58:15.019Z,3,0,3,0,0,0.000000,0.000000,0,77046,100,0,0,1122,5500114
2026-08-10T06:58:16.073Z,3,0,3,0,0,0.000000,0.000000,0,77059,100,0,0,1122,5500979
2026-08-10T06:58:17.133Z,3,0,3,0,0,0.000000,0.000000,0,77086,100,0,0,1122,5502149
2026-08-10T06:58:18.196Z,3,0,3,0,0,0.000000,0.000000,0,77151,100,0,0,1122,5503797
2026-08-10T06:58:19.253Z,3,0,3,0,0,0.000000,0.000000,0,77184,100,0,0,1122,5504991
2026-08-10T06:58:20.312Z,3,0,3,0,0,0.000000,0.000000,0,77190,100,0,0,1122,5505744
2026-08-10T06:58:21.370Z,3,0,3,0,0,0.000000,0.000000,0,77240,100,0,0,1122,5507067
2026-08-10T06:58:22.419Z,3,0,3,0,0,0.000000,0.000000,0,77255,100,0,0,1122,5508146
2026-08-10T06:58:23.477Z,3,0,3,0,0,0.000000,0.000000,0,77266,100,0,0,1122,5508988
2026-08-10T06:58:24.526Z,3,0,3,0,0,0.000000,0.000000,0,77306,100,0,0,1122,5510217
2026-08-10T06:58:25.578Z,3,0,3,0,0,0.000000,0.000000,0,77339,100,0,0,1122,5511538
2026-08-10T06:58:26.639Z,3,0,3,0,0,0.000000,0.000000,0,77402,100,0,0,1122,5512906
2026-08-10T06:58:27.687Z,3,0,3,0,0,0.000000,0.000000,0,77429,100,0,0,1122,5513872
2026-08-10T06:58:28.745Z,3,0,3,0,0,0.000000,0.000000,0,77476,100,0,0,1122,5515096
2026-08-10T06:58:29.804Z,3,0,3,0,0,0.000000,0.000000,0,77488,100,0,0,1122,5515889
2026-08-10T06:58:30.865Z,3,0,3,0,0,0.000000,0.000000,0,77532,100,0,0,1122,5517399
2026-08-10T06:58:32.020Z,3,0,3,0,0,0.000000,0.000000,0,77580,100,0,0,1122,5518732
2026-08-10T06:58:33.087Z,3,0,3,0,0,0.000000,0.000000,0,77592,100,0,0,1122,5519669
2026-08-10T06:58:34.144Z,3,0,3,0,0,0.000000,0.000000,0,77605,100,0,0,1122,5520682
2026-08-10T06:58:35.208Z,3,0,3,0,0,0.000000,0.000000,0,77672,100,0,0,1122,5522275
2026-08-10T06:58:36.281Z,3,0,3,0,0,0.000000,0.000000,0,77686,100,0,0,1122,5523323
2026-08-10T06:58:37.354Z,3,0,3,0,0,0.000000,0.000000,0,77696,100,0,0,1122,5524158
2026-08-10T06:58:38.405Z,3,0,3,0,0,0.000000,0.000000,0,77723,100,0,0,1122,5525156
2026-08-10T06:58:39.462Z,3,0,3,0,0,0.000000,0.000000,0,77752,100,0,0,1122,5526157
2026-08-10T06:58:40.518Z,3,0,3,0,0,0.000000,0.000000,0,77778,100,0,0,1122,5527290
2026-08-10T06:58:41.573Z,3,0,3,0,0,0.000000,0.000000,0,77862,100,0,0,1122,5529010
2026-08-10T06:58:42.625Z,3,0,3,0,0,0.000000,0.000000,0,77889,100,0,0,1122,5529936
2026-08-10T06:58:43.679Z,3,0,3,0,0,0.000000,0.000000,0,77916,100,0,0,1122,5531066
2026-08-10T06:58:44.723Z,3,0,3,0,0,0.000000,0.000000,0,77980,100,0,0,1122,5532494
2026-08-10T06:58:45.774Z,3,0,2,1,0,0.000751,0.000000,0,77991,100,0,0,1122,5533494
2026-08-10T06:58:46.823Z,3,0,3,0,0,0.000000,0.000000,0,78036,100,0,0,1122,5534857
